Tipo;Colonia;Habitaciones;Area;Valor
Casa de Condominio;Santa Fe;5;622;35000.0
Departamento;Narvarte;2;87;9800.0
Departamento;Condesa;4;255;20650.0
Conjunto Comercial/Sala;Centro Histórico;0;2964;1258712.0
Departamento;Santa Fe;4;250;33250.0
Departamento en Hotel;Coyoacán;2;90;26250.0
Conjunto Comercial/Sala;Santa Fe;0;135;35000.0
Conjunto Comercial/Sala;Santa Fe;0;30;4725.0
Departamento;Coyoacán;4;168;24500.0
Conjunto Comercial/Sala;Centro Histórico;0;90;14000.0
Conjunto Comercial/Sala;Coyoacán;0;25;7700.0
Conjunto Comercial/Sala;Santa Fe;0;427;45500.0
Departamento;Condesa;1;35;2800.0
Conjunto Comercial/Sala;Narvarte;0;34;2800.0
Departamento;Santa Fe;3;104;9100.0
Departamento;Coyoacán;3;102;14700.0
Tienda/Salón;Roma;0;585;210000.0
Tienda/Salón;Santa Fe;0;1878;453600.0
Tienda en Centro Comercial;Santa Fe;0;29;7000.0
Conjunto Comercial/Sala;Centro Histórico;0;219;42000.0
Conjunto Comercial/Sala;Santa Fe;0;800;157500.0
Departamento;Lomas de Chapultepec;3;130;21000.0
Conjunto Comercial/Sala;Condesa;0;25;4200.0
Departamento;Centro Histórico;1;60;7000.0
Departamento;Santa Fe;4;224;26600.0
Conjunto Comercial/Sala;Santa Fe;0;180;42000.0
Departamento;Coyoacán;7;800;105000.0
Casa;Peralvillo;2;60;5425.0
Departamento;Coyoacán;2;82;12250.0
Departamento;Condesa;5;300;38500.0
Departamento;Santa Fe;4;370;77000.0
Departamento;Napoles;3;100;16800.0
Tienda/Salón;San Andrés Tetepilco;0;117;8225.0
Tienda/Salón;San Miguel Chapultepec;0;85;22750.0
Tienda/Salón;Roma;0;20;1750.0
Tienda en Centro Comercial;Lomas de Chapultepec;0;20;6650.0
Departamento;Coyoacán;1;35;5600.0
Departamento;Condesa;3;145;17500.0
Departamento;Santa Fe;3;130;17500.0
Departamento;Condesa;2;45;11900.0
Conjunto Comercial/Sala;Centro Histórico;0;219;80500.0
Casa Comercial;Tlalpan;0;272;24500.0
Departamento;Bosques de las Lomas;3;252;30800.0
Departamento;Coyoacán;2;80;52500.0
Departamento;Santa Fe;2;168;7696.5
Departamento;Roma Norte;2;75;4550.0
Conjunto Comercial/Sala;Peralvillo;0;30;2100.0
Casa de Condominio;Santa Fe;4;434;26250.0
Departamento;Santa Fe;3;105;8750.0
Departamento;Santa María Nonoalco;2;50;3325.0
Departamento;San Miguel Chapultepec;2;86;5250.0
Departamento;Coyoacán;3;130;52500.0
Conjunto Comercial/Sala;Santa Fe;0;165;21000.0
Departamento;Coyoacán;3;105;15750.0
Conjunto Comercial/Sala;Centro Histórico;0;54;4340.0
Departamento;Santa Fe;2;63;5600.0
Departamento;Lomas de Chapultepec;3;180;17500.0
Departamento;Santa Fe;3;141;16800.0
Departamento;Centro Histórico;2;75;8750.0
Conjunto Comercial/Sala;Centro Histórico;0;40;3150.0
Departamento;Condesa;2;160;14000.0
Departamento;Coyoacán;4;160;24500.0
Departamento;Coyoacán;3;160;27300.0
Departamento;Narvarte;2;33;5250.0
Departamento;Polanco;2;90;15750.0
Conjunto Comercial/Sala;Centro Histórico;0;40;4200.0
Departamento;Santa Fe;1;67;5600.0
Departamento;Condesa;1;40;9800.0
Departamento;El Contadero;1;65;5425.0
Departamento;Santa Fe;3;96;9800.0
Departamento;Lomas de Chapultepec;4;200;36750.0
Casa de Condominio;Santa Fe;5;622;35000.0
Conjunto Comercial/Sala;Villa de Cortés;0;1080;226800.0
Departamento;San Miguel Chapultepec;2;76;5250.0
Conjunto Comercial/Sala;Santa Fe;0;16;27034.0
Tienda/Salón;Coyoacán;0;200;105000.0
Conjunto Comercial/Sala;San Sebastián;0;30;1225.0
Departamento;San Pedro de los Pinos;2;86;5950.0
Departamento;Roma Norte;2;70;5250.0
Conjunto Comercial/Sala;Coyoacán;0;70;26250.0
Departamento;Santa Fe;3;110;9450.0
Departamento;Santa Fe;2;70;7000.0
Conjunto Comercial/Sala;Centro Histórico;0;35;1575.0
Galpón/Depósito/Almacén;Nativitas;0;9220;255500.0
Tienda/Salón;Lomas de Chapultepec;0;300;140000.0
Galpón/Depósito/Almacén;Santa María la Ribera;0;250;14000.0
Departamento;Centro Histórico;1;56;6650.0
Conjunto Comercial/Sala;Centro Histórico;0;100;5600.0
Conjunto Comercial/Sala;Centro Histórico;0;944;446040.0
Departamento;Condesa;1;40;5250.0
Galpón/Depósito/Almacén;Tepalcatlalpan;0;900;45500.0
Tienda/Salón;Santa Fe;0;162;49808.5
Departamento;Condesa;3;220;26950.0
Departamento;Roma;3;94;10500.0
Departamento;Roma;3;105;19950.0
Departamento;Santa Fe;4;189;28000.0
Departamento;Santa Fe;3;216;35000.0
Tienda/Salón;Santa Fe;0;100;15750.0
Departamento;Condesa;1;50;8750.0
Cocineta;Coyoacán;1;30;8400.0
Departamento;Condesa;1;40;7000.0
Conjunto Comercial/Sala;Centro Histórico;0;698;146660.5
Conjunto Comercial/Sala;Santa Fe;0;78;10430.0
Cocineta;Centro Histórico;1;42;2975.0
Departamento;Santa Fe;1;40;11200.0
Departamento;Roma;3;101;16800.0
Casa;San Ángel;0;160;52500.0
Departamento;Polanco;3;147;15750.0
Departamento;Coyoacán;3;300;77000.0
Departamento;Santa Fe;4;167;35000.0
Departamento;Coyoacán;4;270;52500.0
Tienda/Salón;Centro Histórico;0;208;17500.0
Departamento;Lomas de Chapultepec;2;125;35000.0
Departamento;Coyoacán;4;141;28000.0
Conjunto Comercial/Sala;Roma;0;6;11466.0
Galpón/Depósito/Almacén;Santa Marta Acatitla;0;2040;157080.0
Departamento;San Pedro de los Pinos;4;215;28000.0
Departamento;Roma;2;90;15750.0
Departamento;Santa Fe;3;100;11200.0
Casa;Villa de Cortés;1;27;2800.0
Departamento;Coyoacán;3;118;20650.0
Departamento;Condesa;2;80;7700.0
Departamento;Santa Fe;4;160;22050.0
Cocineta;Condesa;1;21;5950.0
Departamento;Condesa;3;113;8050.0
Departamento;Condesa;1;40;6300.0
Departamento;Lomas de Chapultepec;2;100;35000.0
Departamento;Coyoacán;4;487;105000.0
Conjunto Comercial/Sala;Villa de Guadalupe;0;17;3325.0
Departamento;Coyoacán;3;176;22750.0
Departamento;Industrial Vallejo;2;48;2800.0
Conjunto Comercial/Sala;Centro Histórico;0;21;2100.0
Departamento;Condesa;1;40;8750.0
Departamento;Villa de Cortés;3;75;3850.0
Departamento;Santa Fe;2;70;7350.0
Departamento;Nueva Santa María;2;68;4200.0
Conjunto Comercial/Sala;Santa Fe;0;31;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;30;2800.0
Departamento;San Ángel;3;88;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;97;5250.0
Tienda/Salón;San Sebastián;0;320;70000.0
Conjunto Comercial/Sala;Santa Fe;0;22;2625.0
Casa de Condominio;Santa Fe;6;924;45500.0
Departamento;Bosques de las Lomas;3;140;28000.0
Departamento;Santa Fe;2;65;8750.0
Departamento;Condesa;1;50;8050.0
Conjunto Comercial/Sala;Santa Fe;0;25;6300.0
Departamento;Santa Fe;4;300;15750.0
Departamento;Condesa;2;140;27300.0
Conjunto Comercial/Sala;Centro Histórico;0;301;35000.0
Casa de Vecindad;San Miguel Chapultepec;2;55;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;5;1046.5
Conjunto Comercial/Sala;Peralvillo;0;28;3150.0
Casa de Condominio;Santa Fe;4;850;63031.5
Conjunto Comercial/Sala;Santa Fe;0;60;5600.0
Tienda/Salón;Narvarte;0;95;5250.0
Departamento;Roma;2;60;8750.0
Conjunto Comercial/Sala;Santa Fe;0;937;295186.5
Conjunto Comercial/Sala;Santa Fe;0;22;2100.0
Departamento;Centro Histórico;2;90;7350.0
Casa de Condominio;Los Alpes;6;300;87500.0
Conjunto Comercial/Sala;Condesa;0;36;5250.0
Departamento;Santa Fe;4;276;29050.0
Departamento;Centro Histórico;2;56;6300.0
Casa;Álvaro Obregón;1;30;1400.0
Departamento;Condesa;3;120;23450.0
Departamento;Del Valle;1;55;8750.0
Conjunto Comercial/Sala;Centro Histórico;0;414;60550.0
Casa de Condominio;Santa Fe;8;986;52500.0
Conjunto Comercial/Sala;Santa Fe;0;41;3500.0
Departamento;Napoles;2;85;13300.0
Conjunto Comercial/Sala;Centro Histórico;0;32;1715.0
Departamento;Narvarte;3;125;9975.0
Conjunto Comercial/Sala;Santa Fe;0;35;4550.0
Departamento;Polanco;3;111;14350.0
Casa de Vecindad;Coyoacán;3;130;21000.0
Departamento;Santa Fe;3;240;17500.0
Conjunto Comercial/Sala;Roma;0;126;38500.0
Cocineta;Centro Histórico;0;32;2100.0
Departamento;Zacatenco;2;69;5250.0
Conjunto Comercial/Sala;Santa Fe;0;27;5600.0
Conjunto Comercial/Sala;Centro Histórico;0;190;44100.0
Edificio Completo;Roma;0;1200;220500.0
Conjunto Comercial/Sala;Villa de Guadalupe;0;17;3325.0
Casa de Vecindad;Arboledas;1;50;3500.0
Edificio Completo;Centro Histórico;0;5000;700000.0
Departamento;Condesa;3;240;9100.0
Casa de Condominio;Santa Fe;4;360;22750.0
Conjunto Comercial/Sala;Centro Histórico;0;38;3500.0
Departamento;Coyoacán;2;120;19250.0
Departamento;Coyoacán;3;170;22750.0
Casa;Moctezuma;1;32;1750.0
Departamento;San Miguel Chapultepec;3;75;5950.0
Conjunto Comercial/Sala;Narvarte;0;50;8750.0
Conjunto Comercial/Sala;Centro Histórico;0;100;10500.0
Conjunto Comercial/Sala;Roma;0;543;157500.0
Departamento;Lomas de Chapultepec;3;93;17500.0
Departamento;Santa Fe;1;45;4550.0
Departamento;San Miguel Chapultepec;1;54;4200.0
Conjunto Comercial/Sala;Roma;0;30;8750.0
Conjunto Comercial/Sala;Centro Histórico;0;36;1750.0
Casa de Condominio;Santa Fe;4;320;31500.0
Casa de Condominio;Santa Fe;4;410;29750.0
Departamento;Santa Fe;2;111;15750.0
Conjunto Comercial/Sala;Centro Histórico;0;1320;438767.0
Conjunto Comercial/Sala;Centro Histórico;0;110;9800.0
Departamento;Del Valle;2;80;5775.0
Departamento;San Miguel Chapultepec;2;69;4900.0
Departamento;Coyoacán;3;170;28000.0
Departamento;San Miguel Chapultepec;1;54;6300.0
Galpón/Depósito/Almacén;Centro Histórico;0;2650;556500.0
Departamento;Condesa;4;60;12250.0
Tienda/Salón;Barrio Bravo;0;24;6300.0
Departamento;Del Valle;3;75;11200.0
Departamento;Santa Fe;5;400;35000.0
Conjunto Comercial/Sala;Santa Fe;0;26;2100.0
Conjunto Comercial/Sala;Centro Histórico;0;90;21000.0
Departamento;Lomas de Chapultepec;1;35;7350.0
Conjunto Comercial/Sala;Centro Histórico;0;36;1750.0
Departamento;Narvarte;3;170;11200.0
Casa de Vecindad;Polanco;2;50;10500.0
Departamento;Lomas de Chapultepec;3;98;12250.0
Conjunto Comercial/Sala;Santa Fe;0;28;5250.0
Departamento;Lomas de Chapultepec;3;260;98000.0
Casa;Santa Fe;5;615;63000.0
Departamento;Coyoacán;1;40;11550.0
Departamento;Narvarte;1;60;4900.0
Departamento;Santa Fe;3;126;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;300;34650.0
Departamento;Santa Fe;4;233;35000.0
Conjunto Comercial/Sala;Santa Fe;0;55;4200.0
Conjunto Comercial/Sala;Centro Histórico;0;30;4550.0
Departamento;Lomas de Chapultepec;2;92;15750.0
Tienda/Salón;Iztacalco;0;60;15750.0
Departamento en Hotel;Coyoacán;2;87;35000.0
Departamento;Coyoacán;1;32;4550.0
Casa;Nueva Santa María;2;60;1925.0
Conjunto Comercial/Sala;Centro Histórico;0;42;3500.0
Cocineta;Condesa;1;45;5950.0
Departamento;Narvarte;1;40;4375.0
Conjunto Comercial/Sala;Roma;0;100;24500.0
Departamento;Santa Fe;4;266;42000.0
Conjunto Comercial/Sala;Centro Histórico;0;220;24500.0
Departamento;Santa Fe;3;87;6650.0
Departamento;Roma;2;80;16800.0
Departamento;Condesa;3;190;29750.0
Casa;Moctezuma;1;50;3500.0
Departamento;Bosques de las Lomas;4;200;24500.0
Departamento;Santa Fe;3;140;15750.0
Departamento;Coyoacán;3;170;22050.0
Departamento;Roma Norte;2;50;7700.0
Departamento;Santa Fe;4;240;59500.0
Conjunto Comercial/Sala;Santa Fe;0;39;5600.0
Casa;Álvaro Obregón;2;90;5250.0
Departamento;Santa Fe;3;82;8750.0
Departamento;Nueva Santa María;2;60;3150.0
Departamento;Santa Fe;3;157;22750.0
Departamento;Tlalnepantla;3;106;6300.0
Conjunto Comercial/Sala;Condesa;0;36;4200.0
Conjunto Comercial/Sala;San José Insurgentes;0;30;3045.0
Departamento;Santa Fe;4;237;29750.0
Departamento;Polanco;2;79;10500.0
Conjunto Comercial/Sala;Santa Fe;0;33;8750.0
Departamento;Coyoacán;1;55;9765.0
Tienda/Salón;Centro Histórico;0;820;34300.0
Departamento;Santa Fe;3;150;12600.0
Conjunto Comercial/Sala;Centro Histórico;0;33;2100.0
Departamento;Santa Fe;2;71;5600.0
Departamento;Peralvillo;2;78;3850.0
Departamento;Napoles;2;86;14000.0
Departamento;Santa Fe;2;100;19250.0
Tienda/Salón;Santa Fe;0;46;7700.0
Departamento;Nativitas;1;30;2800.0
Departamento;Coyoacán;4;300;56000.0
Tienda en Centro Comercial;Lomas de Chapultepec;0;1600;1155000.0
Departamento;Lomas de Chapultepec;3;150;23450.0
Tienda/Salón;Condesa;0;190;140000.0
Departamento;Tlalpan;3;120;15050.0
Departamento;Condesa;3;148;9100.0
Departamento;Lomas de Chapultepec;3;240;70000.0
Departamento;Santa Fe;4;115;13650.0
Conjunto Comercial/Sala;Centro Histórico;0;32;2450.0
Departamento;Santa Fe;2;82;7350.0
Departamento;Bosques de las Lomas;2;72;11900.0
Departamento;Condesa;3;200;16772.0
Departamento;Condesa;2;79;10500.0
Departamento;Santa Fe;3;77;5950.0
Conjunto Comercial/Sala;Centro Histórico;0;629;110075.0
Edificio Completo;Centro Histórico;0;7774;1768585.0
Conjunto Comercial/Sala;Narvarte;0;192;21000.0
Departamento;Condesa;3;110;28000.0
Departamento;Lomas de Chapultepec;2;93;17500.0
Casa Comercial;La Condesa;0;301;136500.0
Departamento;Polanco;2;83;12250.0
Casa Comercial;San Pedro de los Pinos;0;220;56000.0
Departamento en Hotel;Santa Fe;1;55;7000.0
Casa Comercial;La Condesa;0;461;193900.0
Galpón/Depósito/Almacén;San Antonio Tecomitl;0;2000;105000.0
Departamento;Narvarte;2;76;7350.0
Conjunto Comercial/Sala;Centro Histórico;0;969;175000.0
Departamento;Peralvillo;1;60;3850.0
Departamento;Santa Fe;1;60;7350.0
Departamento;Coyoacán;5;426;87500.0
Departamento;Santa Fe;3;96;10500.0
Departamento;Santa Fe;4;266;52500.0
Departamento;Coyoacán;4;398;105000.0
Departamento;Bosques de las Lomas;3;247;24500.0
Casa de Condominio;Santa Fe;4;260;28000.0
Departamento;Napoles;1;50;7350.0
Conjunto Comercial/Sala;Centro Histórico;0;20;2100.0
Departamento en Hotel;Coyoacán;1;54;9100.0
Loft;Santa Fe;1;60;7000.0
Departamento;Santa Fe;4;160;13650.0
Departamento;Santa Fe;3;108;15750.0
Departamento;Coyoacán;3;270;63000.0
Departamento;Condesa;1;55;8715.0
Casa de Condominio;Santa Fe;4;265;42000.0
Cocineta;Centro Histórico;1;18;3325.0
Tienda/Salón;Jardines de San Mateo;0;40;3500.0
Conjunto Comercial/Sala;Coyoacán;0;30;7700.0
Departamento;Santa Fe;1;90;8225.0
Cocineta;Roma;1;21;5600.0
Departamento;Del Valle;1;49;6300.0
Departamento;Napoles;3;103;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;200;63000.0
Departamento;San Pedro de los Pinos;2;63;4200.0
Casa de Vecindad;Nueva Santa María;2;61;3500.0
Departamento;Santa Fe;2;75;15750.0
Departamento;Condesa;2;106;11200.0
Departamento;Roma;1;35;4550.0
Departamento;Mixcoac;2;55;4550.0
Departamento;Coyoacán;3;140;29750.0
Departamento;Peralvillo;2;50;3850.0
Conjunto Comercial/Sala;Centro Histórico;0;350;28000.0
Departamento;Polanco;3;200;20650.0
Cocineta;Roma;1;18;4200.0
Departamento en Hotel;Coyoacán;2;85;24500.0
Departamento;Narvarte;4;125;10325.0
Departamento;Narvarte;3;120;6300.0
Departamento en Hotel;Santa Fe;1;48;11900.0
Departamento;Santa Fe;4;263;35000.0
Departamento;Tepalcatlalpan;2;52;2450.0
Departamento;Coyoacán;5;290;59500.0
Conjunto Comercial/Sala;Centro Histórico;0;600;133000.0
Edificio Completo;Roma Norte;0;3000;105000.0
Conjunto Comercial/Sala;Centro Histórico;0;120;7000.0
Tienda en Centro Comercial;Santa Fe;0;100;7000.0
Departamento;Santa Fe;3;107;12250.0
Cocineta;Centro Histórico;1;25;6125.0
Conjunto Comercial/Sala;Centro Histórico;0;526;101500.0
Departamento;Coyoacán;5;354;87500.0
Departamento;Santa Fe;3;72;7700.0
Departamento;Santa Fe;1;65;9800.0
Conjunto Comercial/Sala;Centro Histórico;0;30;4200.0
Departamento;Condesa;3;180;17500.0
Departamento;Santa Fe;2;94;7700.0
Tienda/Salón;Jardines de San Mateo;0;50;7000.0
Departamento en Hotel;Condesa;2;80;7000.0
Conjunto Comercial/Sala;Centro Histórico;0;120;16800.0
Departamento;Narvarte;2;60;4200.0
Departamento en Hotel;Bosques de las Lomas;1;55;9800.0
Conjunto Comercial/Sala;Centro Histórico;0;62;5600.0
Conjunto Comercial/Sala;Coyoacán;0;30;6300.0
Casa Comercial;Juárez;0;492;122500.0
Departamento;Coyoacán;4;240;56000.0
Departamento;La Condesa;1;30;3850.0
Departamento;Coyoacán;3;135;24500.0
Departamento;Centro Histórico;2;60;5250.0
Departamento;Santa Fe;3;113;9800.0
Tienda/Salón;Condesa;0;102;31500.0
Departamento;Polanco;2;70;10500.0
Departamento;Roma;2;79;15225.0
Departamento;Del Valle;4;170;18200.0
Conjunto Comercial/Sala;Santa Fe;0;22;1746.5
Cocineta;La Condesa;1;35;3850.0
Conjunto Comercial/Sala;Roma;0;220;70000.0
Departamento en Hotel;Bosques de Aragón;2;83;21875.0
Departamento;Napoles;3;197;26250.0
Departamento;Condesa;4;160;19250.0
Casa de Condominio;Santa Fe;4;600;52500.0
Departamento;Del Valle;3;127;8750.0
Departamento;Narvarte;3;90;6300.0
Cocineta;San Pedro de los Pinos;1;18;2100.0
Departamento;Santa Fe;1;58;5950.0
Conjunto Comercial/Sala;Narvarte;0;45;4900.0
Casa;El Rodeo;1;50;2100.0
Departamento;Santa Fe;3;130;19250.0
Departamento;Condesa;4;274;28000.0
Departamento;Coyoacán;3;200;56000.0
Departamento;Condesa;1;42;4900.0
Conjunto Comercial/Sala;Centro Histórico;0;201;30800.0
Galpón/Depósito/Almacén;Doctores;0;1200;35000.0
Casa Comercial;Roma;0;465;91000.0
Departamento;Condesa;2;115;15750.0
Departamento;Del Valle;3;143;16800.0
Departamento;La Loma;1;45;5250.0
Departamento;Loma Bonita;2;40;2100.0
Departamento;Santa Fe;3;145;12950.0
Departamento en Hotel;Lomas de Chapultepec;2;75;21000.0
Conjunto Comercial/Sala;Santa Fe;0;32;6300.0
Departamento;Lomas de Chapultepec;4;304;43750.0
Galpón/Depósito/Almacén;Santa María la Ribera;0;600;21000.0
Conjunto Comercial/Sala;Santa Fe;0;102;21000.0
Conjunto Comercial/Sala;Centro Histórico;0;35;3150.0
Departamento;Narvarte;4;188;7000.0
Conjunto Comercial/Sala;Santa Fe;0;67;4200.0
Conjunto Comercial/Sala;Santa Fe;0;29;3010.0
Departamento;Santa Fe;1;65;10500.0
Conjunto Comercial/Sala;Santa Fe;0;30;3850.0
Departamento;Lomas de Chapultepec;3;130;47250.0
Casa de Condominio;Santa Fe;5;622;35000.0
Departamento;Santa Fe;4;215;47950.0
Departamento;Condesa;3;130;21000.0
Conjunto Comercial/Sala;Roma;0;45;9800.0
Departamento;Condesa;1;35;8050.0
Tienda/Salón;Napoles;0;240;87500.0
Departamento;Del Valle;3;130;14700.0
Conjunto Comercial/Sala;Centro Histórico;0;680;35000.0
Conjunto Comercial/Sala;Santa Fe;0;29;3150.0
Departamento;Coyoacán;2;130;57750.0
Departamento;San Pedro de los Pinos;2;75;10500.0
Departamento;Narvarte;2;67;6300.0
Departamento;Bosques de las Lomas;3;227;49000.0
Departamento;Santa Fe;4;290;52500.0
Edificio Completo;Centro Histórico;0;630;38500.0
Departamento;Santa Fe;4;130;11550.0
Conjunto Comercial/Sala;Santa Fe;0;1290;210000.0
Departamento;Centro Histórico;1;40;5250.0
Departamento;Polanco;3;67;8750.0
Departamento;Santa Fe;2;100;10500.0
Departamento;Coyoacán;3;120;24500.0
Departamento;Coyoacán;4;220;52500.0
Departamento;Coyoacán;2;180;49000.0
Departamento;Roma Norte;1;40;4200.0
Tienda/Salón;Santa Fe;0;472;203000.0
Departamento;Narvarte;2;112;6300.0
Departamento;Condesa;3;140;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;97;2800.0
Departamento;Condesa;1;35;6300.0
Departamento;San Ángel;2;146;14000.0
Departamento;Santa Fe;4;145;12250.0
Conjunto Comercial/Sala;Santa Fe;0;90;22750.0
Conjunto Comercial/Sala;Santa Fe;0;367;89950.0
Conjunto Comercial/Sala;Centro Histórico;0;80;10500.0
Departamento;Lomas de Chapultepec;2;68;12250.0
Departamento;Bosques de las Lomas;3;265;66500.0
Departamento;Santa Fe;4;480;87468.5
Departamento;Lomas de Chapultepec;3;170;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;40;3430.0
Departamento;Polanco;2;50;7350.0
Tienda/Salón;Narvarte;0;47;16800.0
Conjunto Comercial/Sala;Santa Fe;0;100;10500.0
Cocineta;Condesa;1;30;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;379;53060.0
Conjunto Comercial/Sala;Santa Fe;0;38;5950.0
Conjunto Comercial/Sala;Centro Histórico;0;219;35000.0
Conjunto Comercial/Sala;Centro Histórico;0;25;1050.0
Casa;Santa Fe;5;341;28700.0
Conjunto Comercial/Sala;Centro Histórico;0;245;87500.0
Departamento;Roma;3;109;10500.0
Departamento;Roma;1;37;5250.0
Tienda en Centro Comercial;San Ángel;0;42;37800.0
Conjunto Comercial/Sala;Santa Fe;0;35;7000.0
Conjunto Comercial/Sala;Narvarte;0;40;4200.0
Estudio;Condesa;1;25;5600.0
Departamento;San Miguel Chapultepec;2;65;6300.0
Departamento;La Florida;3;91;4200.0
Casa de Vecindad;Villa Coapa;2;50;3045.0
Departamento;Condesa;2;78;10500.0
Departamento;Santa Fe;3;100;7700.0
Conjunto Comercial/Sala;Santa Fe;0;250;51625.0
Departamento;Coyoacán;3;127;24500.0
Departamento;Polanco;3;105;13300.0
Departamento;Coyoacán;2;130;57750.0
Conjunto Comercial/Sala;Santa Fe;0;40;7700.0
Conjunto Comercial/Sala;Santa Fe;0;34;5250.0
Departamento;Condesa;2;80;7000.0
Departamento;Santa Fe;3;140;10500.0
Conjunto Comercial/Sala;Santa Fe;0;500;897487.5
Departamento;Santa Fe;3;120;18550.0
Departamento;Lomas de Chapultepec;3;110;47950.0
Departamento;Lomas de Chapultepec;4;305;98000.0
Departamento;Santa Fe;4;153;12302.5
Departamento;Roma;1;36;4550.0
Departamento;Santa Fe;2;105;20300.0
Departamento;Roma;3;140;17500.0
Casa de Condominio;San Jerónimo;4;379;52500.0
Departamento;Narvarte;2;75;7000.0
Tienda/Salón;Santa Fe;0;76;8750.0
Departamento;Santa Fe;3;270;28000.0
Tienda/Salón;Centro Histórico;0;30;1260.0
Cocineta;Roma;1;18;3500.0
Departamento;Santa Fe;4;340;52500.0
Conjunto Comercial/Sala;Santa Fe;0;28;1225.0
Departamento;Condesa;1;60;8050.0
Departamento;Coyoacán;2;108;12250.0
Departamento;Bosques de las Lomas;3;222;31500.0
Departamento;Coyoacán;1;74;22750.0
Tienda/Salón;Santa Fe;0;160;7000.0
Casa;La Condesa;5;265;29400.0
Conjunto Comercial/Sala;Narvarte;0;54;5250.0
Departamento;Centro Histórico;1;45;7000.0
Departamento;Santa Fe;3;113;11200.0
Departamento;Coyoacán;2;70;8750.0
Departamento;Coyoacán;3;156;14000.0
Conjunto Comercial/Sala;Santa Fe;0;38;2450.0
Conjunto Comercial/Sala;Santa Fe;0;22;2450.0
Departamento;Narvarte;2;103;9100.0
Departamento en Hotel;Condesa;1;55;8050.0
Departamento;Narvarte;3;132;9800.0
Conjunto Comercial/Sala;Centro Histórico;0;231;4427.5
Departamento;Lomas de Chapultepec;3;142;31500.0
